trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
6/21/20 15:06,4.75E+12,fraud_Bins-Tillman,entertainment,114.22,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.480,-86.692,1423,"Psychologist, forensic",10/7/98,9b90ef77743f21937ca68dcbd8c3b00a,42.473,-87.590,0
6/21/20 15:06,4.36E+15,fraud_Cormier LLC,health_fitness,73.37,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.548,-119.796,276896,Immunologist,3/12/97,ce1d4f182e0f05ff32ff2baa21880c8a,39.809,-118.812,0
6/21/20 15:06,4.54E+18,"fraud_Larkin, Stracke and Greenfelder",entertainment,19.22,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.987,-106.065,18408,Historic buildings inspector/conservation officer,7/18/72,714216bb67d78b0adfea59b2065a451f,35.905,-105.378,0
6/21/20 15:07,4.76E+12,fraud_Rau-Robel,kids_pets,12.05,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.964,-96.601,20328,Site engineer,6/20/85,17704bf1b7bd954249cc360f78592250,32.927,-97.436,0
6/21/20 15:07,3.76E+14,"fraud_Runte, Green and Emard",health_fitness,168.15,Nathan,Mayer,M,478 Donovan Corners Apt. 803,Schaumburg,IL,60193,42.014,-88.094,92294,Claims inspector/assessor,5/1/69,5ad686cf10c617e443e564926a281829,41.911,-88.178,0
6/21/20 15:07,5.56E+15,fraud_Marvin-Lind,personal_care,43.22,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.613,-122.526,589,Systems analyst,12/21/45,d0251e7831669bdcd674aa970b0c475a,42.198,-121.740,0
6/21/20 15:07,4.91E+18,"fraud_Lehner, Reichert and Mills",misc_pos,51.77,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.656,-81.382,32891,Town planner,2/13/87,14935285454fc6665d27efdaf0f3f64a,25.519,-80.632,0
6/21/20 15:08,3.58E+15,fraud_Ebert-Daugherty,travel,8.27,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.037,-75.066,1526206,Structural engineer,1/1/85,479072e8416da42a784ba433397ad673,41.010,-74.266,0
6/21/20 15:08,3.53E+15,"fraud_Rohan, White and Aufderhar",misc_net,4.54,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.468,-77.897,1334,Archaeologist,12/17/86,55c0eb89932359d67e268708fb6a846d,39.800,-77.485,0
6/21/20 15:08,2.51E+15,fraud_Schmeler-Howe,personal_care,1.97,John,Mccormick,M,79414 Clark Lakes Suite 966,Warren,MI,48088,42.516,-82.983,134056,"Producer, radio",10/8/56,2fcf60a87c7475179e2225be234a1b6f,42.851,-82.188,0
6/21/20 15:08,3.50E+15,fraud_Osinski Inc,personal_care,23.33,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.030,-77.079,19054,Operations geologist,9/8/76,3d11340fab65815a86edd2c5386dd664,39.382,-76.848,0
6/21/20 15:09,4.75E+12,"fraud_Bernhard, Grant and Langworth",shopping_pos,136.58,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.480,-86.692,1423,"Psychologist, forensic",10/7/98,5d920a609c9606882f756297d3aba54b,41.407,-86.533,0
6/21/20 15:09,3.03E+13,fraud_Macejkovic-Lesch,shopping_pos,3.09,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.676,-91.039,725,Environmental consultant,11/28/72,b8565ce8834eb042e86a0263a7dae4f1,41.143,-90.503,0
6/21/20 15:09,4.86E+18,fraud_Bogisich-Weimann,kids_pets,46.34,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.155,-72.485,970,Agricultural consultant,9/29/93,edfa5b345d55d670980266990fd061fa,44.158,-71.540,0
6/21/20 15:09,3.06E+13,"fraud_Denesik, Powlowski and Pouros",home,83.24,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.184,-81.455,5621,Toxicologist,11/14/73,4fe787c4abdbbfcd7cb5b74b4064cd02,34.313,-81.751,0
6/21/20 15:10,4.71E+15,"fraud_Hagenes, Kohler and Hoppe",food_dining,41.96,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.756,-83.184,581,"Psychologist, counselling",2/4/67,d57e5bf7b6afd51254816e274a75d6ce,37.138,-82.236,0
6/21/20 15:10,6.01E+15,fraud_Stark-Koss,home,53.48,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.242,-81.745,7646,Medical sales representative,9/15/88,809c62f7f32bbf91fb6bf7700a6315ed,41.916,-81.538,0
6/21/20 15:10,3.04E+13,fraud_Heller PLC,health_fitness,27.25,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.194,-76.736,520,Psychotherapist,10/13/91,9d6df6e416e1e2a01fb28395a7489f04,42.158,-76.100,0
6/21/20 15:11,3.51E+15,fraud_Weimann-Lockman,kids_pets,60.4,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.308,10717,Cytogeneticist,10/13/52,f57cadbc4015d164001e9ab33aed4617,42.069,-78.010,0
6/21/20 15:11,6.76E+11,fraud_Ziemann-Waters,health_fitness,80.21,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.413,-80.635,255,Chief Executive Officer,12/10/71,44eaf18c7009474e4d27e00e6f415fe5,38.527,-81.354,0
6/21/20 15:12,3.50E+15,"fraud_Fadel, Mertz and Rippin",entertainment,32.76,Ricky,Dunn,M,97689 Davis Point Apt. 967,Detroit,MI,48214,42.367,-82.994,673342,Health visitor,9/2/83,104612ea8627e7ea7ff867cda24d4031,42.928,-82.326,0
6/21/20 15:12,2.23E+15,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,5.11,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.251,-89.601,1414,"Therapist, occupational",2/17/58,fff6a1c304254d596afe32e06e2a8a61,30.331,-90.081,0
6/21/20 15:13,3.51E+15,"fraud_Larson, Quitzon and Spencer",travel,8.82,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.431,-90.387,35439,Land/geomatics surveyor,3/31/85,ef22646e8ac5d1cdbe0bb2bcb43bd581,37.486,-89.469,0
6/21/20 15:14,3.72E+14,"fraud_Weber, Thiel and Hammes",kids_pets,61.42,Debra,Becker,F,384 Jonathan Hills,Iselin,NJ,8830,40.572,-74.317,18459,Emergency planning/management officer,3/19/29,4083731679dcc2a800a76817b2e8b4f1,39.846,-74.545,0
6/21/20 15:14,3.53E+15,fraud_Hoppe-Parisian,kids_pets,23.16,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.253,-85.017,1126,Furniture designer,7/6/55,16fc6136f439d3e644f111f84999f6b3,44.617,-86.000,0
6/21/20 15:14,1.80E+14,fraud_Streich Ltd,home,221.53,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.747,-117.172,54287,"Designer, exhibition/display",9/22/72,f918d06822a1fbb6da4d8cd082e94ff6,33.809,-116.384,0
6/21/20 15:14,3.56E+15,fraud_Christiansen-Gusikowski,misc_pos,3.25,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.184,-101.259,77,Film/video editor,12/17/89,7d0232549c81b209822c41ba3b0c7644,46.488,-102.121,0
6/21/20 15:14,2.24E+15,"fraud_Wuckert, Wintheiser and Friesen",home,7.21,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.730,-104.702,241,Educational psychologist,12/16/80,96c0d22871bf11e6975f43925dee3332,43.034,-104.359,0
6/21/20 15:16,1.80E+14,fraud_Barrows PLC,shopping_pos,3.47,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.615,-74.415,71485,Leisure centre manager,7/19/74,80c2995e1ab04fb93c7b6f79d610dd93,41.366,-73.973,0
6/21/20 15:16,3.06E+13,fraud_Boyer PLC,misc_pos,8.49,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.589,-75.465,166081,"Scientist, research (maths)",10/1/98,eb74a6f3d1a8f0b70c3785a5cd3dfd0d,41.142,-76.077,0
6/21/20 15:16,2.29E+15,fraud_Morissette-Schaefer,personal_care,26.44,Barbara,Norman,F,6278 Stephanie Unions,New York City,NY,10039,40.827,-73.938,1577385,Herbalist,8/29/81,401526606524376bd3842575d2228de1,40.873,-74.382,0
6/21/20 15:17,3.01E+13,fraud_Kuhn LLC,shopping_pos,95.89,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.934,-84.148,391389,"Designer, industrial/product",4/22/94,c7f8bb1abff38315f04fcc283e38a921,36.547,-84.067,0
6/21/20 15:17,4.91E+15,"fraud_Roberts, Daniel and Macejkovic",kids_pets,36.33,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.278,-97.235,5875,"Radiographer, therapeutic",7/24/92,e1eb98debdc8024e4094db8179fb52d5,32.273,-97.206,0
6/21/20 15:17,3.81E+13,fraud_Schiller Ltd,personal_care,43.49,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.330,-95.020,34153,Building surveyor,9/11/95,5da0a5e370e39697ddfef952407ea89b,30.681,-94.886,0
6/21/20 15:18,3.76E+14,fraud_Watsica LLC,personal_care,75.69,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.780,-93.301,964,Tourist information centre manager,12/23/74,1e774f647e1666bfd3bf9653e2d0cedc,40.663,-92.930,0
6/21/20 15:18,6.76E+11,fraud_Bartoletti and Sons,personal_care,11.83,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.884,-84.325,3430,"Editor, commissioning",3/25/50,30bbf47e1bc16519814dad72e188d8af,31.010,-85.089,0
6/21/20 15:18,2.72E+15,"fraud_Armstrong, Walter and Gottlieb",food_dining,16.54,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.058,-69.966,3224,"Engineer, electronics",8/22/97,0f568516360344614529d750daeffa63,44.034,-69.679,0
6/21/20 15:18,6.01E+15,fraud_Treutel-King,travel,3.36,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.115,-79.863,427,Mining engineer,2/5/51,cca31b51750ee866d65a2f5e7818d3dc,39.207,-79.106,0
6/21/20 15:18,2.30E+15,fraud_Jakubowski Group,food_dining,71.09,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.997,-88.696,478,Landscape architect,1/13/60,6c84ba2b44c1dca03d2b41d346a4f622,39.321,-88.102,0
6/21/20 15:18,3.03E+13,fraud_Bauch-Blanda,entertainment,7.08,Erik,Patterson,M,162 Jessica Row Apt. 072,Hatch,UT,84735,37.718,-112.478,258,Geoscientist,11/24/61,136f433374364b35294737c1230386d8,38.697,-112.855,0
6/21/20 15:18,4.75E+12,fraud_Herzog Ltd,misc_pos,246.73,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.480,-86.692,1423,"Psychologist, forensic",10/7/98,73c1bffc67c433ebdf4c712f9cb362e7,40.786,-87.652,0
6/21/20 15:18,3.78E+14,fraud_Hackett Group,travel,7.06,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.876,-88.156,5548,Mining engineer,9/11/75,0903d23e9a1c7ad7d9f3be1613661baf,44.716,-88.480,0
6/21/20 15:18,3.57E+15,fraud_Reichel Inc,entertainment,2.39,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.225,-85.030,5341,Biomedical engineer,11/24/94,247686a1dafe62fbe4309c5d5fe3755f,40.506,-85.983,0
6/21/20 15:19,3.50E+15,fraud_Conroy Ltd,shopping_pos,122.07,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.227,-117.082,895,Clothing/textile technologist,5/31/99,07b83334404efce4f3ff3480e2930cae,47.985,-116.635,0
6/21/20 15:19,4.86E+18,"fraud_Bahringer, Bergnaum and Quitzon",home,71.95,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.155,-72.485,970,Agricultural consultant,9/29/93,e82a4d72a854f5617878b8551836d2ae,44.079,-72.008,0
6/21/20 15:20,4.91E+18,"fraud_Cole, Hills and Jewess",home,33.85,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.656,-81.382,32891,Town planner,2/13/87,897f9c6381538de4e6e4688e53cb4ca9,24.171,-81.546,0
6/21/20 15:20,3.45E+14,fraud_Schaefer Ltd,kids_pets,105.1,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.922,-89.678,3451,Financial trader,5/19/84,a9b0f105516b4c07594f45baf6427a62,34.827,-89.561,0
6/21/20 15:20,6.76E+11,fraud_Abernathy and Sons,food_dining,114.38,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.884,-84.325,3430,"Editor, commissioning",3/25/50,a5b6b0eca88d874e74de1a3491b78d01,29.892,-84.918,0
6/21/20 15:20,3.02E+13,fraud_Altenwerth-Kilback,home,39.98,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.703,-86.307,653,Paediatric nurse,6/19/66,68a09c60289f5ca846d35cd618be2ecf,34.567,-85.552,0
6/21/20 15:20,4.18E+18,fraud_Stark-Batz,entertainment,116.53,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.666,-105.469,606,"Surveyor, land/geomatics",9/6/88,e565ae3e9a18369741363045a85ec4ca,36.816,-105.649,0
6/21/20 15:20,4.73E+15,"fraud_Schumm, McLaughlin and Carter",food_dining,23.88,Alex,White,M,874 Fred Knolls Apt. 609,Orient,NY,11957,41.144,-72.288,743,Video editor,9/19/68,7c8b6ced5c0e36a4efd9eff2fdd643d2,40.365,-71.606,0
6/21/20 15:21,6.55E+15,fraud_Lynch-Wisozk,home,75.6,Harry,Mckee,M,95351 Sullivan Viaduct Apt. 239,Port Charlotte,FL,33981,26.938,-82.239,79008,Quantity surveyor,8/31/84,ba57b66dbcad8fd3eca643e5a71e4238,26.095,-82.467,0
6/21/20 15:21,1.80E+14,"fraud_Konopelski, Schneider and Hartmann",food_dining,112.3,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.790,-82.724,341043,"Engineer, land",2/28/89,077282675bd68d279c17faab653d430e,27.258,-83.307,0
6/21/20 15:21,4.67E+15,fraud_Klein Group,entertainment,5.49,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.862,-85.607,2304,Retail banker,7/25/55,de0d8b16b7edb5e1e8c208a8fe313548,40.430,-85.211,0
6/21/20 15:21,6.01E+15,fraud_Thiel-Thiel,entertainment,21.51,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.510,-86.814,1089,Materials engineer,11/2/71,0a8e6ba789d525a95741da3e66d3fae8,31.627,-86.052,0
6/21/20 15:22,1.80E+14,fraud_Renner Ltd,home,108.34,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.274,2566,Exercise physiologist,6/26/58,30cfa630d380896c3e55400683a33be5,31.992,-85.918,0
6/21/20 15:23,3.57E+15,fraud_Pouros-Conroy,shopping_pos,7.56,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.755,17867,Travel agency manager,7/29/98,e7bcbec9eb6e7cb5da6a997efae9e350,42.147,-74.087,0
6/21/20 15:23,6.01E+15,"fraud_Ledner, Hartmann and Feest",health_fitness,70.95,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.254,-68.557,824,"Loss adjuster, chartered",11/2/74,b59bbac0b5cac0dc06d97f4866edf7f5,44.892,-67.697,0
6/21/20 15:23,2.13E+14,fraud_Schuppe LLC,entertainment,7.73,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.320,-78.094,1766,Mechanical engineer,6/4/62,047a16d34637d7c6104da4751f7842c9,43.056,-78.506,0
6/21/20 15:23,4.89E+18,fraud_Champlin-Casper,home,109.88,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.566,-121.329,757530,Magazine features editor,4/30/79,c303e5335f5079610ad5c67ae043882e,37.933,-121.378,0
6/21/20 15:24,3.43E+14,fraud_Goyette-Gerhold,kids_pets,40.63,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.016,-73.291,647,Comptroller,9/26/87,2beb72ca07100bfa2d77fe82157a4ac4,41.671,-72.797,0
6/21/20 15:24,3.04E+13,"fraud_Kihn, Abernathy and Douglas",shopping_net,4.69,Felicia,Thomas,F,47035 Murray Harbors,Achille,OK,74720,33.840,-96.365,608,Seismic interpreter,5/27/93,12712f97e095829371d6aa1537bf1aa1,34.668,-96.540,0
6/21/20 15:25,4.91E+15,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,2.84,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.278,-97.235,5875,"Radiographer, therapeutic",7/24/92,8f566427ab7c38d254851fd276f72b24,33.277,-96.760,0
6/21/20 15:25,3.57E+15,fraud_Haley Group,misc_pos,26.79,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.321,-110.436,302,"Sales professional, IT",1/17/90,6dafa8adbb52fcb6c5ed04c36c189672,40.428,-110.459,0
6/21/20 15:26,3.56E+15,"fraud_Larkin, Stracke and Greenfelder",entertainment,59.33,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.256,-111.950,759,"Geologist, engineering",3/28/57,0f87a4049c033d2f90bd79e55185584b,35.271,-112.679,0
6/21/20 15:26,3.52E+15,fraud_Padberg-Sauer,home,63.29,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.880,-73.907,1382480,"Therapist, drama",11/9/90,e354a4d77630a0ea4fb491664151d1cd,41.879,-73.573,0
6/21/20 15:27,6.01E+15,fraud_Nolan-Williamson,kids_pets,135.02,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.229,-88.644,3876,Senior tax professional/tax inspector,11/19/60,9adbe2cc38febf704522bb931641c4b2,34.929,-89.283,0
6/21/20 15:30,4.19E+15,fraud_Terry-Huel,shopping_net,8.1,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.625,-82.755,4512,Farm manager,10/3/92,541011cd8872de2459a68cb2518c8791,39.025,-82.413,0
